x,-4,-3,-2,-1,0,1,2,3,4
-4,0.02936705257068617,-0.016078177923220416,-0.06210927498404839,-0.10064155170947142,-0.12543438384403682,-0.14199400446600352,-0.1681745509384598,-0.18994730678647187,-0.2100249329495254
-3,0.05235653756955738,4.1589552553400466e-05,-0.04430087747202016,-0.08047732860857781,-0.10337529021474023,-0.11698973395356638,-0.14279567524454606,-0.15786098006712335,-0.1755556393758484
-2,0.06974514374900753,0.0248788065083545,-0.017145990421724377,-0.051418430771107415,-0.07233234114831477,-0.08552231451185233,-0.10752763780992058,-0.12415918014448657,-0.13526811586666643
-1,0.09450019325471626,0.053382765240554075,0.017032262562623357,-0.013615315619223634,-0.033387599618508665,-0.04518607646638964,-0.06352093416935989,-0.07443884594708239,-0.08635751937161018
0,0.12222437771523609,0.08184610800361769,0.05075598194895925,0.02008741434458597,0.002801940216527745,-0.007969992956155525,-0.023500550818925103,-0.034563701652963186,-0.040920345921497514
1,0.15237054917493342,0.11793744605401724,0.08512768607473875,0.059464722055881825,0.04401848434888861,0.03487805623688772,0.02180877870554776,0.015650293538576054,0.00818843433834937
2,0.21361768333600217,0.17072319079383735,0.14016786341577814,0.11528575132507068,0.10253914709812273,0.09487486481118623,0.08518265618109022,0.08357074614022197,0.08342044162391771
3,0.2546396650453371,0.22846170689130396,0.20356544797370768,0.17936836425167657,0.1689085419764773,0.1630243610079929,0.15507651411442192,0.1505808818367509,0.1568664410878693
4,0.3259319754080021,0.29497618753236843,0.2724210309428159,0.25222567857632594,0.24394996193912455,0.240182011251032,0.23637108160966402,0.23694897968553175,0.23935556684503467
