Step,"run0-tac,prop,mobile_rank0 - col rate other","run0-tac,prop,mobile_rank0 - col rate self","run0-tac,prop,mobile_rank9 - col rate other","run0-tac,prop,mobile_rank9 - col rate self","run0-tac,prop,mobile_rank8 - col rate other","run0-tac,prop,mobile_rank8 - col rate self","run0-tac,prop,mobile_rank3 - col rate other","run0-tac,prop,mobile_rank3 - col rate self","run0-tac,prop,mobile_rank6 - col rate other","run0-tac,prop,mobile_rank6 - col rate self","run0-tac,prop,mobile_rank7 - col rate other","run0-tac,prop,mobile_rank7 - col rate self","run0-tac,prop,mobile_rank1 - col rate other","run0-tac,prop,mobile_rank1 - col rate self","run0-tac,prop,mobile_rank2 - col rate other","run0-tac,prop,mobile_rank2 - col rate self","run0-tac,prop,mobile_rank4 - col rate other","run0-tac,prop,mobile_rank4 - col rate self"
1190000,0.105479831932773,0.243733613445378,0.061314285714286,0.108870588235294,0.06373025210084,0.099183193277311,0.166805882352941,0.182271428571429,0.191798319327731,0.364389075630252,0.105821848739496,0.156312605042017,0.074403361344538,0.045698319327731,0.19479243697479,0.014293277310924,0.083285714285714,0.533048739495798
1195000,0.105446025104602,0.242778242677824,0.061481171548117,0.108430125523013,0.063513807531381,0.098862761506276,0.166278661087866,0.181508786610879,0.191376569037657,0.362977405857741,0.105706276150628,0.156473640167364,0.074137238493724,0.04559079497908,0.194290376569038,0.014233472803347,0.083345606694561,0.531048535564854
1200000,0.105454166666667,0.241829166666667,0.0617575,0.107980833333333,0.0633475,0.098610833333333,0.165716666666667,0.180753333333333,0.190825,0.361645833333333,0.106290833333333,0.15629,0.073905,0.045539166666667,0.193871666666667,0.014174166666667,0.083371666666667,0.529093333333333
1205000,0.105342738589212,0.240897925311203,0.061880497925311,0.107541908713693,0.06310622406639,0.098229045643154,0.165169294605809,0.180003319502075,0.190417427385892,0.360519502074689,0.106934439834025,0.15651867219917,0.073653941908714,0.045453941908714,0.19351867219917,0.014115352697096,0.08349377593361,0.527199170124481
1210000,0.10532479338843,0.239973553719008,0.062061983471074,0.107120661157025,0.062863636363636,0.097877685950413,0.164653719008264,0.179259504132231,0.189997520661157,0.359252066115702,0.106743801652893,0.156419834710744,0.073420661157025,0.045386776859504,0.193089256198347,0.014057024793389,0.083488429752066,0.525261157024793
1215000,0.105215637860082,0.239072427983539,0.062205761316873,0.106682304526749,0.0626329218107,0.097485596707819,0.164126748971193,0.178521810699589,0.189663374485597,0.358136625514403,0.107262551440329,0.156284773662551,0.073164609053498,0.045269958847737,0.19279670781893,0.013999176954733,0.08359341563786,0.52337366255144
1220000,0.105127049180328,0.238177049180328,0.062346721311476,0.106254918032787,0.062409016393443,0.09715,0.163619672131148,0.177790163934426,0.189311475409836,0.356998360655738,0.107439344262295,0.155903278688525,0.072912295081967,0.045203278688525,0.192593442622951,0.013941803278689,0.083732786885246,0.521549180327869
1225000,0.105087346938776,0.237246530612245,0.062470204081633,0.105835102040816,0.062195918367347,0.096792653061225,0.16306612244898,0.177064489795918,0.188888163265306,0.355801632653061,0.107405714285714,0.155902857142857,0.072655510204082,0.045126530612245,0.192512653061224,0.013884897959184,0.083862857142857,0.519801632653061
1230000,0.104952845528455,0.236390243902439,0.062552845528455,0.105407317073171,0.061977235772358,0.096446341463415,0.162621951219512,0.176344715447154,0.188516260162602,0.35460081300813,0.10750162601626,0.155593495934959,0.072383739837398,0.045022764227642,0.192445528455285,0.013828455284553,0.083960162601626,0.518106504065041
1235000,0.104822672064777,0.235515789473684,0.062723886639676,0.105005668016194,0.061747368421053,0.096083400809717,0.162093927125506,0.175630769230769,0.188395951417004,0.353455870445344,0.107518218623482,0.155354655870445,0.072187854251012,0.044931983805668,0.192508502024291,0.013772469635628,0.084097975708502,0.516350607287449
1240000,0.104727419354839,0.234609677419355,0.062931451612903,0.104589516129032,0.061541935483871,0.09570564516129,0.161576612903226,0.174922580645161,0.188078225806452,0.352292741935484,0.107633064516129,0.155199193548387,0.071988709677419,0.044854032258065,0.19246935483871,0.013716935483871,0.084229838709678,0.514663709677419
1245000,0.104657831325301,0.233722088353414,0.063197590361446,0.104186345381526,0.061328514056225,0.095366265060241,0.161028915662651,0.174220080321285,0.187866666666667,0.351295582329317,0.108206425702811,0.155334939759036,0.071791164658635,0.044718875502008,0.192452208835341,0.013661847389558,0.084357429718876,0.513006425702811
1250000,0.1045184,0.2328512,0.0634984,0.1037744,0.0611072,0.0950728,0.1605552,0.1735232,0.1875896,0.35014,0.1082648,0.1550448,0.0715512,0.0446288,0.192396,0.0136072,0.0844424,0.51132
1255000,0.10441593625498,0.231973705179283,0.063802390438247,0.103387250996016,0.060894820717132,0.094735458167331,0.16006374501992,0.17283187250996,0.187369721115538,0.348978486055777,0.108947410358566,0.154743426294821,0.07136812749004,0.044548207171315,0.192632669322709,0.013552988047809,0.084535458167331,0.509603984063745
1260000,0.104344444444444,0.231069841269841,0.06434126984127,0.103414285714286,0.060712698412699,0.094446031746032,0.159548412698413,0.172146031746032,0.187342063492064,0.347838888888889,0.108988888888889,0.15417380952381,0.07120873015873,0.044430952380952,0.19255873015873,0.013499206349206,0.084640476190476,0.507957142857143
1265000,0.1042,0.230181027667984,0.064592885375494,0.10320790513834,0.060529644268775,0.094086956521739,0.159037154150198,0.171467193675889,0.187159683794466,0.346816600790514,0.109123320158103,0.154058498023715,0.071030830039526,0.044333596837945,0.192523320158103,0.013445849802372,0.084771541501976,0.506415019762846
1270000,0.104144881889764,0.229322834645669,0.065234645669291,0.103442519685039,0.0603,0.093769291338583,0.158556692913386,0.170792125984252,0.18721968503937,0.346088976377953,0.10916062992126,0.153502362204724,0.070925984251969,0.044186614173228,0.192290551181102,0.013392913385827,0.084916535433071,0.504764566929134
1275000,0.10413568627451,0.228445490196078,0.065501176470588,0.103170196078431,0.060139607843137,0.093410196078431,0.15806431372549,0.170122352941177,0.187108235294118,0.345163137254902,0.108897254901961,0.153089411764706,0.070723137254902,0.044065882352941,0.192214117647059,0.013340392156863,0.085023529411765,0.503181176470588
1280000,0.1041828125,0.22760703125,0.066275,0.10368828125,0.059909375,0.0930890625,0.15753125,0.16945859375,0.18692890625,0.34429453125,0.1094515625,0.1525140625,0.07052109375,0.04395,0.19225703125,0.01328828125,0.08517109375,0.50163671875
1285000,0.10424280155642,0.226777431906615,0.066687159533074,0.10383813229572,0.059687937743191,0.092740856031128,0.157023346303502,0.168801556420233,0.186942412451362,0.343873929961089,0.109940077821012,0.152163424124514,0.070345525291829,0.043841245136187,0.192131517509728,0.013236575875486,0.085221011673152,0.500028015564202
1290000,0.104238759689922,0.225948837209302,0.067489147286822,0.104643410852713,0.059488372093023,0.092421705426357,0.156514728682171,0.168148837209302,0.187348062015504,0.343789147286822,0.10958992248062,0.151575968992248,0.070159689922481,0.043676744186047,0.191797674418605,0.01318527131783,0.085312403100775,0.498371317829457
1295000,0.104332818532819,0.225088803088803,0.068086486486487,0.105039382239382,0.059282625482626,0.092162162162162,0.156003088803089,0.167510424710425,0.187675675675676,0.343542084942085,0.109588416988417,0.151182239382239,0.069995366795367,0.043533590733591,0.191466409266409,0.013134362934363,0.0854138996139,0.496774517374517
1300000,0.104392307692308,0.224230769230769,0.068799230769231,0.105364615384615,0.059070769230769,0.091823846153846,0.155476923076923,0.166866153846154,0.188439230769231,0.343776153846154,0.109406153846154,0.150796923076923,0.069931538461539,0.043377692307692,0.191136153846154,0.013083846153846,0.085522307692308,0.495286153846154
1305000,0.104462068965517,0.223400766283525,0.069730268199234,0.105850574712644,0.058859770114943,0.09152337164751,0.154983141762452,0.166226819923372,0.188687356321839,0.34335785440613,0.109100383141762,0.150232183908046,0.069871264367816,0.043259770114943,0.190821455938697,0.013033716475096,0.085582375478927,0.493671264367816
1310000,0.104615267175573,0.222556488549618,0.070722900763359,0.106784732824427,0.058679389312977,0.091180152671756,0.154456488549618,0.165592366412214,0.1896,0.34376641221374,0.109049618320611,0.149663358778626,0.069738167938931,0.043110687022901,0.190527480916031,0.012983969465649,0.085616030534351,0.492067938931298
1315000,0.10464030418251,0.221728517110266,0.070626615969582,0.106378707224335,0.058533079847909,0.090857794676806,0.153968060836502,0.164962737642586,0.19094752851711,0.344614448669202,0.10901216730038,0.149095057034221,0.0696,0.0429536121673,0.190163498098859,0.012934600760456,0.085671482889734,0.490507984790875
1320000,0.104784090909091,0.220905303030303,0.070661363636364,0.106259848484848,0.058363636363636,0.090514393939394,0.153531060606061,0.164337878787879,0.19185303030303,0.345085606060606,0.108679545454545,0.148530303030303,0.069570454545455,0.0428,0.189823484848485,0.012885606060606,0.085778787878788,0.489059848484849
1325000,0.104858867924528,0.220090566037736,0.070452075471698,0.105858867924528,0.058188679245283,0.090172830188679,0.153027169811321,0.163721509433962,0.192180377358491,0.345117735849057,0.108415849056604,0.148005283018868,0.069468679245283,0.042642264150943,0.189422641509434,0.012836981132076,0.08588,0.487599245283019
1330000,0.105027819548872,0.219272180451128,0.070230827067669,0.105460902255639,0.058025563909775,0.089837593984963,0.15254962406015,0.163106015037594,0.193022556390977,0.34567969924812,0.108189473684211,0.147521804511278,0.069377443609023,0.042488721804511,0.18909022556391,0.012788721804511,0.086033834586466,0.486206015037594
1335000,0.105262921348315,0.218478651685393,0.070000749063671,0.105065917602996,0.05790936329588,0.08950861423221,0.152061423220974,0.162495131086142,0.193603745318352,0.345967041198502,0.107849438202247,0.146974531835206,0.069260674157303,0.042337078651685,0.188721348314607,0.012740823970038,0.086170037453184,0.484785018726592
1340000,0.105479850746269,0.217679850746269,0.069753731343284,0.104673880597015,0.057758955223881,0.089196268656716,0.151601492537313,0.161890298507463,0.193902985074627,0.34605223880597,0.107509701492537,0.146438059701493,0.06920223880597,0.042191791044776,0.188494776119403,0.01269328358209,0.086305223880597,0.48329328358209
1345000,0.10566468401487,0.216880297397769,0.069495167286245,0.104284758364312,0.057618587360595,0.08886468401487,0.151101858736059,0.161293680297398,0.194347955390335,0.346263197026022,0.107151672862454,0.145913011152416,0.069183643122677,0.042034944237918,0.188211895910781,0.012646096654275,0.086413382899628,0.481835687732342
1350000,0.10593037037037,0.216082962962963,0.069237777777778,0.103898518518519,0.057458518518519,0.088542222222222,0.150674074074074,0.160696296296296,0.194498518518518,0.34620962962963,0.106794814814815,0.145378518518519,0.069152592592593,0.041879259259259,0.187905185185185,0.012599259259259,0.08652,0.480419259259259
1355000,0.106107011070111,0.215293726937269,0.068982287822878,0.103515129151292,0.057317343173432,0.088225830258303,0.150176383763838,0.16010332103321,0.194792619926199,0.346335793357934,0.106529889298893,0.144848708487085,0.069111439114391,0.041724723247233,0.187577121771218,0.012552767527675,0.086532103321033,0.478810332103321
1360000,0.106315441176471,0.214505147058824,0.068728676470588,0.103134558823529,0.057205882352941,0.087916176470588,0.149722058823529,0.159514705882353,0.194959558823529,0.346168382352941,0.106177205882353,0.144333823529412,0.069027941176471,0.041571323529412,0.187358088235294,0.012506617647059,0.086633823529412,0.477221323529412
1365000,0.106496703296703,0.213723809523809,0.068476923076923,0.102756776556777,0.057077655677656,0.0876,0.149248351648352,0.158940659340659,0.194891575091575,0.345879853479853,0.106232234432234,0.144138461538462,0.069,0.041419047619048,0.187050549450549,0.012460805860806,0.086785347985348,0.475779487179487
1370000,0.106576642335766,0.212967153284672,0.06822700729927,0.102381751824818,0.056948905109489,0.087287591240876,0.148767883211679,0.158360583941606,0.194905839416058,0.345618248175182,0.105867153284672,0.14362700729927,0.06893503649635,0.041267883211679,0.186691240875912,0.012415328467153,0.086921167883212,0.474294890510949
1375000,0.106669090909091,0.212218181818182,0.067978909090909,0.102009454545455,0.056808,0.086986181818182,0.148295272727273,0.157784727272727,0.194898909090909,0.345511272727273,0.105531636363636,0.143122909090909,0.068900363636364,0.041117818181818,0.186498181818182,0.012370181818182,0.086948363636364,0.472714909090909
1380000,0.106853623188406,0.21145652173913,0.067733333333333,0.101639855072464,0.056675362318841,0.086692753623188,0.147810144927536,0.157214492753623,0.194949275362319,0.345329710144927,0.105477536231884,0.142874637681159,0.068844202898551,0.04096884057971,0.18623768115942,0.012325362318841,0.086923913043478,0.471204347826087
1385000,0.106968953068592,0.210697472924188,0.067501805054152,0.101272924187726,0.056567509025271,0.086393501805054,0.147369675090253,0.156651263537906,0.194919855595668,0.345015162454874,0.105136462093863,0.142380505415162,0.068841877256318,0.040820938628159,0.18596678700361,0.012280866425993,0.087023104693141,0.469634657039711
1390000,0.107070503597122,0.209948201438849,0.067281294964029,0.100908633093525,0.056438848920863,0.086098561151079,0.146941007194245,0.156087769784173,0.194874100719424,0.344725179856115,0.104986330935252,0.141890647482014,0.068792805755396,0.040678417266187,0.185748920863309,0.012236690647482,0.087177697841727,0.468097841726619
1395000,0.107199283154122,0.209206451612903,0.067060931899642,0.100546953405018,0.056296774193548,0.085797849462366,0.146462365591398,0.155537634408602,0.194995698924731,0.34467311827957,0.104643727598566,0.1414,0.068772759856631,0.040532616487455,0.185486738351254,0.012192831541219,0.08732688172043,0.466592114695341
1400000,0.107380714285714,0.208462857142857,0.066831428571429,0.100187857142857,0.056198571428572,0.085492142857143,0.146027142857143,0.154982142857143,0.194965714285714,0.344412142857143,0.10434,0.14091,0.068806428571429,0.040387857142857,0.185241428571429,0.012149285714286,0.087406428571429,0.465082142857143
1405000,0.107513879003559,0.207724555160142,0.066600711743772,0.099831316725979,0.05608896797153,0.085189323843416,0.145532384341637,0.154430604982206,0.195029893238434,0.344160142348754,0.10405409252669,0.140424199288256,0.068925266903915,0.040244128113879,0.185022775800712,0.012106049822064,0.087528825622776,0.463643416370107
1410000,0.107576595744681,0.207007092198582,0.066443262411348,0.099477304964539,0.055994326241135,0.08488865248227,0.145051063829787,0.153885106382979,0.194865957446808,0.343736879432624,0.10379219858156,0.139933333333333,0.069091489361702,0.040101418439716,0.184733333333333,0.012063120567376,0.087567375886525,0.462121985815603
1415000,0.107593639575972,0.206294699646643,0.066245229681979,0.099125795053004,0.055879858657244,0.084597173144876,0.144582332155477,0.153366784452297,0.194765371024735,0.343408480565371,0.103511660777385,0.139477738515901,0.069327208480565,0.039959717314488,0.184513780918728,0.012020494699647,0.087614840989399,0.460721554770318
1420000,0.107666901408451,0.205602816901408,0.066059154929578,0.09877676056338,0.055778873239437,0.084347183098592,0.144138732394366,0.152830281690141,0.194497887323944,0.343007746478873,0.103333098591549,0.139009154929577,0.069449295774648,0.039826056338028,0.184351408450704,0.011978169014085,0.087802816901409,0.459300704225352
1425000,0.107708771929825,0.204901052631579,0.065894035087719,0.098430175438597,0.05568350877193,0.084075789473684,0.14368,0.152297543859649,0.194141754385965,0.342416842105263,0.103079298245614,0.138539649122807,0.069726315789474,0.039689122807018,0.184063859649123,0.011936140350877,0.087749473684211,0.457758596491228
1430000,0.107773426573427,0.204194405594406,0.065755244755245,0.098086013986014,0.055604195804196,0.083826573426574,0.143228671328671,0.151774825174825,0.193698601398601,0.341802797202797,0.102791608391608,0.138067132867133,0.069985314685315,0.039565034965035,0.183835664335664,0.011894405594406,0.087827972027972,0.456321678321678
1435000,0.107838327526132,0.203503135888502,0.065731010452962,0.09774425087108,0.055510104529617,0.083534494773519,0.142783972125436,0.151254355400697,0.193149825783972,0.341161672473868,0.102524041811847,0.137616724738676,0.070188153310105,0.039429965156795,0.18387456445993,0.011852961672474,0.087957491289199,0.454880139372822
1440000,0.107913194444444,0.202824305555556,0.065651388888889,0.097404861111111,0.055366666666667,0.083255555555556,0.142322222222222,0.150740972222222,0.192705555555556,0.340568055555556,0.102322916666667,0.137152083333333,0.070478472222222,0.039301388888889,0.183863194444444,0.011811805555556,0.088007638888889,0.45343125
1445000,0.107900346020761,0.202152249134948,0.065517647058824,0.097067820069204,0.055281660899654,0.082967474048443,0.141858131487889,0.150263667820069,0.19218062283737,0.339905882352941,0.102095501730104,0.136694809688581,0.070712802768166,0.039206920415225,0.184099653979239,0.011770934256055,0.088119723183391,0.452
1450000,0.107967586206897,0.201488965517241,0.065348275862069,0.096733103448276,0.05521724137931,0.082684827586207,0.141378620689655,0.14978,0.191602068965517,0.339189655172414,0.101859310344828,0.136240689655172,0.071019310344828,0.039146896551724,0.184095862068966,0.011730344827586,0.088049655172414,0.450504137931034
1455000,0.108098969072165,0.200815120274914,0.065131958762887,0.096400687285223,0.05514089347079,0.082403436426117,0.140943642611684,0.149270790378007,0.191153264604811,0.338554639175258,0.101562199312715,0.135790378006873,0.071382130584193,0.039050859106529,0.184115463917526,0.011690034364261,0.08812439862543,0.449093470790378
1460000,0.108154794520548,0.200169178082192,0.064908904109589,0.096070547945206,0.055087671232877,0.082128082191781,0.140493150684931,0.148791780821918,0.19053698630137,0.337760273972603,0.101300684931507,0.135334931506849,0.071630821917808,0.038949315068493,0.184154109589041,0.01165,0.088189726027397,0.447617123287671
1465000,0.108172696245734,0.199506484641638,0.064687372013652,0.095742662116041,0.054972696245734,0.081858703071672,0.140083276450512,0.148311262798635,0.189889419795222,0.336937883959044,0.101042320819113,0.134875085324232,0.071881228668942,0.03882866894198,0.184345392491468,0.01161023890785,0.088157679180887,0.446165870307167
1470000,0.108192517006803,0.198834693877551,0.064467346938776,0.095417006802721,0.054886394557823,0.081595918367347,0.139678911564626,0.147812925170068,0.189308163265306,0.33602925170068,0.100942176870748,0.134417006802721,0.072052380952381,0.038729931972789,0.184456462585034,0.01157074829932,0.088170068027211,0.444765986394558
1475000,0.108228474576271,0.198201355932203,0.064248813559322,0.095093559322034,0.054807457627119,0.081319322033898,0.139248813559322,0.147336949152542,0.188766779661017,0.335098983050847,0.100758644067797,0.133963389830508,0.072373559322034,0.038696949152542,0.184545762711864,0.011531525423729,0.088191186440678,0.443353220338983
1480000,0.108283108108108,0.197568243243243,0.064033108108108,0.094772297297297,0.05472027027027,0.081058108108108,0.138852702702703,0.146856081081081,0.188176351351351,0.33412027027027,0.100568243243243,0.133515540540541,0.07265,0.038572972972973,0.185048648648649,0.011492567567568,0.088239864864865,0.442031756756757
1485000,0.1083367003367,0.196917845117845,0.063817508417508,0.094453198653199,0.054632996632997,0.080800673400673,0.138453872053872,0.146374410774411,0.187645791245791,0.333074747474748,0.100411447811448,0.133065993265993,0.073063973063973,0.038444444444445,0.185140740740741,0.011453872053872,0.088216835016835,0.440591919191919
1490000,0.108363758389262,0.19628255033557,0.063606040268456,0.094136241610738,0.05453422818792,0.080529530201342,0.138048322147651,0.145890604026846,0.187255033557047,0.332159731543624,0.100257046979866,0.132620805369128,0.073362416107383,0.038371812080537,0.185384563758389,0.011415436241611,0.088120134228188,0.439227516778524
1495000,0.10845618729097,0.195634113712375,0.063393311036789,0.093821404682274,0.054430100334448,0.080278260869565,0.137674247491639,0.145402675585284,0.186730434782609,0.331121739130435,0.100239464882943,0.132191304347826,0.073731772575251,0.03824347826087,0.185511705685619,0.011377257525084,0.088195317725753,0.437855518394649
1500000,0.108405333333333,0.195009333333333,0.063182,0.093508666666667,0.054337333333333,0.080019333333333,0.137285333333333,0.144924666666667,0.186286,0.330081333333333,0.100121333333333,0.131753333333333,0.074043333333333,0.038338,0.185856666666667,0.011339333333333,0.088312,0.436492666666667
1505000,0.108410631229236,0.194399335548173,0.062972093023256,0.093198006644518,0.054255813953488,0.079759468438538,0.136906312292359,0.144443189368771,0.185982059800664,0.329172757475083,0.100065780730897,0.131316943521595,0.074532890365449,0.038306312292359,0.185923588039867,0.011301661129568,0.088410631229236,0.43515415282392
1510000,0.108427814569536,0.19376821192053,0.06276357615894,0.09288940397351,0.054191390728477,0.079495364238411,0.136576158940397,0.143964900662252,0.185615894039735,0.32822582781457,0.100149668874172,0.130882119205298,0.075205960264901,0.038486092715232,0.186558940397351,0.011264238410596,0.088521854304636,0.433799337748344
1515000,0.108342574257426,0.193163696369637,0.062557755775578,0.092582838283828,0.054147854785479,0.079244224422442,0.136241584158416,0.143498349834983,0.185311551155116,0.327326072607261,0.10010099009901,0.130458745874587,0.075652805280528,0.038362376237624,0.186782178217822,0.011227062706271,0.088609900990099,0.432475247524753
1520000,0.108242763157895,0.192567105263158,0.062351973684211,0.092278289473684,0.054080921052632,0.0789875,0.135919736842105,0.143032894736842,0.185121710526316,0.32647697368421,0.100194736842105,0.130046052631579,0.076159868421053,0.038333552631579,0.18741052631579,0.011190131578947,0.088750657894737,0.43128947368421
1525000,0.108155409836066,0.191979016393443,0.062147540983607,0.091975737704918,0.054078032786885,0.078731147540984,0.135544262295082,0.142575081967213,0.184811803278688,0.325466229508197,0.100186885245902,0.129627540983607,0.076553442622951,0.038327213114754,0.187796721311475,0.011153442622951,0.088898360655738,0.430011147540984
1530000,0.108147058823529,0.191373202614379,0.061966013071896,0.091675163398693,0.054013725490196,0.078484967320262,0.135190849673203,0.142109150326797,0.184533333333333,0.324492810457516,0.100226797385621,0.129204575163399,0.076782352941177,0.038224836601307,0.188328104575163,0.011116993464052,0.08893660130719,0.428718954248366
1535000,0.107953094462541,0.190842345276873,0.061764169381108,0.09137654723127,0.053979153094463,0.078235179153095,0.134884690553746,0.141651465798046,0.184414983713355,0.323512052117264,0.100237133550489,0.128785016286645,0.077155048859935,0.038165472312704,0.188644951140065,0.011087296416938,0.088925081433225,0.427399348534202
1540000,0.107802597402597,0.190268831168831,0.061563636363636,0.09107987012987,0.053998051948052,0.077983116883117,0.13459025974026,0.141237012987013,0.184122077922078,0.322537012987013,0.100205844155844,0.128377272727273,0.077667532467533,0.038072727272727,0.188952597402597,0.011093506493507,0.08894025974026,0.42618051948052
1545000,0.107687378640777,0.189709385113269,0.061383818770227,0.090785113268608,0.053998705501618,0.07773074433657,0.134309385113269,0.140779935275081,0.18393786407767,0.321535922330097,0.100313915857605,0.127963754045307,0.078115210355987,0.038067313915858,0.189219417475728,0.01107572815534,0.089056310679612,0.424957281553398
1550000,0.107617419354839,0.189133548387097,0.061186451612903,0.090492258064516,0.054096129032258,0.077486451612903,0.133978064516129,0.140325806451613,0.183678064516129,0.320526451612903,0.100470322580645,0.127571612903226,0.078734193548387,0.037950967741936,0.189418709677419,0.011090967741936,0.089085161290323,0.423669677419355
1555000,0.107481672025724,0.18859807073955,0.060990996784566,0.090201286173634,0.054169131832798,0.07723729903537,0.133675884244373,0.13987459807074,0.18344115755627,0.319574276527331,0.100514469453376,0.127165916398714,0.079167202572347,0.037866881028939,0.189859807073955,0.011055305466238,0.089266237942122,0.422598713826367
1560000,0.107273076923077,0.188039743589744,0.060795512820513,0.08991217948718,0.054142948717949,0.076991025641026,0.133459615384615,0.139426923076923,0.183257692307692,0.318585897435897,0.100566025641026,0.126758333333333,0.079758333333333,0.037745512820513,0.18993141025641,0.011019871794872,0.089354487179487,0.421698076923077
1565000,0.107034504792332,0.187503514376997,0.060601277955272,0.089624920127796,0.054110543130991,0.076753993610224,0.133201916932907,0.13898785942492,0.183267731629393,0.317621725239617,0.10063642172524,0.126353354632588,0.080147603833866,0.037652396166134,0.19015143769968,0.010984664536741,0.08944856230032,0.420630031948882
1570000,0.106886624203822,0.186944585987261,0.060408917197452,0.08933949044586,0.054235031847134,0.076533121019108,0.13299872611465,0.138545222929936,0.183041401273885,0.316699363057325,0.10064076433121,0.125950955414013,0.080645859872612,0.037557324840764,0.19031974522293,0.010949681528663,0.089588535031847,0.419773885350319
1575000,0.106662857142857,0.186398095238095,0.060217142857143,0.089055873015873,0.054364444444445,0.076304126984127,0.132746031746032,0.138116190476191,0.183020317460317,0.315838095238095,0.100610158730159,0.125551111111111,0.081144761904762,0.037438095238095,0.190372698412698,0.010914920634921,0.089699682539683,0.418718095238095
1580000,0.10646835443038,0.185866455696203,0.060026582278481,0.088774050632911,0.054593670886076,0.076094303797468,0.132531012658228,0.137682278481013,0.182977215189873,0.314885443037975,0.100548734177215,0.125153797468354,0.081896202531646,0.037448734177215,0.190546202531646,0.010880379746836,0.08990253164557,0.417718987341772
1585000,0.106294637223975,0.185324921135647,0.05983785488959,0.088494006309148,0.054864984227129,0.075958359621451,0.132385488958991,0.137254889589905,0.183064984227129,0.314040378548896,0.100633438485804,0.124758990536278,0.082709779179811,0.03742712933754,0.190854889589905,0.010846056782334,0.089952050473186,0.416784227129338
1590000,0.106095597484277,0.184786163522013,0.059649685534591,0.08821572327044,0.055144025157233,0.075850943396227,0.132265408805031,0.136823270440252,0.183128301886792,0.313276100628931,0.100787421383648,0.124369182389937,0.083214465408805,0.03732641509434,0.191320125786164,0.010830817610063,0.090117610062893,0.415849685534591
1595000,0.105900940438871,0.184266457680251,0.059462695924765,0.087939184952978,0.055422570532915,0.075818181818182,0.132094670846395,0.136394984326019,0.183262068965517,0.312432601880878,0.100824451410658,0.123993103448276,0.083931661442006,0.037342319749216,0.191431347962382,0.010796865203762,0.090249529780564,0.414860815047022
1600000,0.1057575,0.183721875,0.059276875,0.087664375,0.055770625,0.0758075,0.131990625,0.1359875,0.18322375,0.311543125,0.10099125,0.12360875,0.084421875,0.037268125,0.1916475,0.01080125,0.090374375,0.413786875
1605000,0.105535202492212,0.183202492211838,0.059093457943925,0.087391277258567,0.056108411214953,0.075894704049844,0.131796261682243,0.135621806853583,0.182993146417445,0.310572585669782,0.101060436137072,0.123233021806854,0.084974454828661,0.037178193146418,0.191739563862928,0.010767601246106,0.090501557632399,0.412928348909657
1610000,0.105355279503106,0.182670186335404,0.058909937888199,0.087119875776398,0.056450931677019,0.076008074534162,0.1317,0.13524347826087,0.183080124223602,0.309751552795031,0.101185714285714,0.122885093167702,0.085590062111801,0.037062732919255,0.19190248447205,0.010734161490683,0.09082049689441,0.412386956521739
1615000,0.105156656346749,0.182145510835913,0.058728173374613,0.086850154798762,0.056752321981424,0.076032817337461,0.131641486068111,0.134854489164087,0.183057585139319,0.308852631578947,0.10138080495356,0.122517647058824,0.086272445820434,0.036993808049536,0.192182043343653,0.01070092879257,0.090772755417957,0.411439628482972
1620000,0.104978395061728,0.181633333333333,0.058546913580247,0.086582098765432,0.057043209876543,0.076124691358025,0.131488888888889,0.134438271604938,0.183187037037037,0.307965432098765,0.101491358024691,0.122143209876543,0.086577160493827,0.03687962962963,0.192337654320988,0.010704938271605,0.090804320987654,0.410685802469136
1625000,0.104857846153846,0.181144,0.058367384615385,0.086315692307692,0.057373538461539,0.076238153846154,0.131367384615385,0.134051692307692,0.183236307692308,0.307017846153846,0.101611076923077,0.121769230769231,0.087057846153846,0.036846769230769,0.192432,0.010672,0.090902153846154,0.410073230769231
1630000,0.104646625766871,0.180642331288344,0.058188343558282,0.086050920245399,0.057792024539877,0.076336196319018,0.131322699386503,0.133742944785276,0.183310429447853,0.306077914110429,0.101662576687117,0.121396932515337,0.087548466257669,0.036820858895706,0.19290736196319,0.010660736196319,0.091193251533742,0.409411656441718
1635000,0.10442629969419,0.180110091743119,0.058010397553517,0.085787767584098,0.058237308868502,0.076365137614679,0.131245871559633,0.133343119266055,0.183231804281346,0.305141896024465,0.101612232415902,0.121025688073394,0.088131498470948,0.036775535168196,0.193155351681957,0.010628134556575,0.091290519877676,0.408414067278287
1640000,0.104251219512195,0.179612195121951,0.057849390243903,0.085526219512195,0.058733536585366,0.076675,0.131107926829268,0.132963414634146,0.183293902439024,0.304231707317073,0.101729268292683,0.120656707317073,0.088501219512195,0.036710365853659,0.193337804878049,0.010693902439024,0.091465243902439,0.407509146341463
1645000,0.104038905775076,0.17911367781155,0.057682674772037,0.085266261398176,0.059241337386018,0.076803647416413,0.131181155015198,0.132606686930091,0.183301519756839,0.303306990881459,0.101762310030395,0.120294832826748,0.088871124620061,0.036598784194529,0.19353009118541,0.010663829787234,0.091468085106383,0.406592097264438
1650000,0.103984242424242,0.178629090909091,0.057507878787879,0.085007878787879,0.059652121212121,0.076968484848485,0.131152727272727,0.132344848484848,0.183401212121212,0.302415151515151,0.101869696969697,0.119947272727273,0.089298787878788,0.036539393939394,0.193629696969697,0.010634545454546,0.091495151515152,0.405552121212121
