,Rank,Episode,ep_len,Alpha,rolling mean
132,9,31,44,0.05,51.46666666666667
133,9,32,52,0.05,50.13333333333333
134,9,33,46,0.05,49.06666666666667
135,9,34,54,0.05,49.266666666666666
136,9,35,61,0.05,49.93333333333333
137,9,36,41,0.05,49.53333333333333
138,9,37,51,0.05,49.6
139,9,38,45,0.05,48.666666666666664
140,9,39,51,0.05,47.93333333333333
141,9,40,51,0.05,48.733333333333334
142,9,41,38,0.05,47.8
143,9,42,37,0.05,47.46666666666667
144,9,43,43,0.05,46.93333333333333
145,9,44,53,0.05,47.06666666666667
146,9,45,37,0.05,46.93333333333333
147,9,46,37,0.05,46.46666666666667
148,9,47,44,0.05,45.93333333333333
149,9,48,36,0.05,45.266666666666666
150,9,49,45,0.05,44.666666666666664
151,9,50,41,0.05,43.333333333333336
152,9,51,40,0.05,43.266666666666666
153,9,52,37,0.05,42.333333333333336
154,9,53,44,0.05,42.266666666666666
155,9,54,29,0.05,40.8
156,9,55,40,0.05,40.06666666666667
157,9,56,38,0.05,40.06666666666667
158,9,57,39,0.05,40.2
159,9,58,28,0.05,39.2
160,9,59,32,0.05,37.8
161,9,60,34,0.05,37.6
162,9,61,29,0.05,37.06666666666667
163,9,62,32,0.05,36.266666666666666
164,9,63,31,0.05,35.93333333333333
165,9,64,31,0.05,35.0
166,9,65,33,0.05,34.46666666666667
167,9,66,34,0.05,34.06666666666667
168,9,67,35,0.05,33.93333333333333
169,9,68,34,0.05,33.266666666666666
170,9,69,33,0.05,33.53333333333333
171,9,70,34,0.05,33.13333333333333
172,9,71,32,0.05,32.733333333333334
173,9,72,34,0.05,32.4
174,9,73,33,0.05,32.733333333333334
175,9,74,40,0.05,33.266666666666666
176,9,75,30,0.05,33.0
177,9,76,32,0.05,33.2
178,9,77,29,0.05,33.0
179,9,78,32,0.05,33.06666666666667
180,9,79,35,0.05,33.333333333333336
181,9,80,29,0.05,33.06666666666667
182,9,81,26,0.05,32.53333333333333
183,9,82,31,0.05,32.266666666666666
184,9,83,29,0.05,31.933333333333334
185,9,84,31,0.05,31.8
186,9,85,28,0.05,31.4
187,9,86,26,0.05,31.0
188,9,87,28,0.05,30.6
189,9,88,28,0.05,30.266666666666666
190,9,89,25,0.05,29.266666666666666
191,9,90,27,0.05,29.066666666666666
192,9,91,23,0.05,28.466666666666665
193,9,92,28,0.05,28.4
194,9,93,27,0.05,28.066666666666666
195,9,94,29,0.05,27.666666666666668
196,9,95,26,0.05,27.466666666666665
197,9,96,29,0.05,27.666666666666668
198,9,97,201,0.05,39.0
199,9,98,29,0.05,39.0
200,9,99,31,0.05,39.0
201,9,100,29,0.05,39.06666666666667
202,5,0,116,0.05,116.0
203,5,1,120,0.05,118.0
204,5,2,89,0.05,108.33333333333333
205,5,3,136,0.05,115.25
206,5,4,70,0.05,106.2
207,5,5,76,0.05,101.16666666666667
208,5,6,69,0.05,96.57142857142857
209,5,7,103,0.05,97.375
210,5,8,62,0.05,93.44444444444444
211,5,9,83,0.05,92.4
212,5,10,84,0.05,91.63636363636364
213,5,11,61,0.05,89.08333333333333
214,5,12,71,0.05,87.6923076923077
215,5,13,65,0.05,86.07142857142857
216,5,14,79,0.05,85.6
217,5,15,71,0.05,82.6
218,5,16,87,0.05,80.4
219,5,17,63,0.05,78.66666666666667
220,5,18,90,0.05,75.6
221,5,19,58,0.05,74.8
222,5,20,91,0.05,75.8
223,5,21,66,0.05,75.6
224,5,22,75,0.05,73.73333333333333
225,5,23,53,0.05,73.13333333333334
226,5,24,75,0.05,72.6
227,5,25,63,0.05,71.2
228,5,26,60,0.05,71.13333333333334
229,5,27,68,0.05,70.93333333333334
230,5,28,73,0.05,71.46666666666667
231,5,29,75,0.05,71.2
232,5,30,51,0.05,69.86666666666666
233,5,31,71,0.05,68.8
234,5,32,48,0.05,67.8
235,5,33,61,0.05,65.86666666666666
236,5,34,43,0.05,64.86666666666666
237,5,35,56,0.05,62.53333333333333
238,5,36,60,0.05,62.13333333333333
239,5,37,46,0.05,60.2
240,5,38,50,0.05,60.0
241,5,39,41,0.05,57.733333333333334
242,5,40,54,0.05,57.13333333333333
243,5,41,57,0.05,56.93333333333333
244,5,42,39,0.05,55.0
245,5,43,52,0.05,53.6
246,5,44,45,0.05,51.6
247,5,45,55,0.05,51.86666666666667
248,5,46,48,0.05,50.333333333333336
249,5,47,44,0.05,50.06666666666667
250,5,48,33,0.05,48.2
251,5,49,42,0.05,48.13333333333333
252,5,50,47,0.05,47.53333333333333
253,5,51,40,0.05,46.2
254,5,52,33,0.05,45.333333333333336
255,5,53,35,0.05,44.333333333333336
256,5,54,32,0.05,43.733333333333334
257,5,55,45,0.05,43.13333333333333
258,5,56,42,0.05,42.13333333333333
259,5,57,39,0.05,42.13333333333333
260,5,58,37,0.05,41.13333333333333
261,5,59,31,0.05,40.2
262,5,60,44,0.05,39.46666666666667
263,5,61,32,0.05,38.4
264,5,62,51,0.05,38.86666666666667
265,5,63,36,0.05,39.06666666666667
266,5,64,29,0.05,38.2
267,5,65,39,0.05,37.666666666666664
268,5,66,29,0.05,36.93333333333333
269,5,67,31,0.05,36.8
270,5,68,42,0.05,37.266666666666666
271,5,69,32,0.05,37.266666666666666
272,5,70,35,0.05,36.6
273,5,71,34,0.05,36.06666666666667
274,5,72,34,0.05,35.733333333333334
275,5,73,35,0.05,35.6
276,5,74,31,0.05,35.6
277,5,75,36,0.05,35.06666666666667
278,5,76,35,0.05,35.266666666666666
279,5,77,29,0.05,33.8
280,5,78,34,0.05,33.666666666666664
281,5,79,35,0.05,34.06666666666667
282,5,80,30,0.05,33.46666666666667
283,5,81,32,0.05,33.666666666666664
284,5,82,31,0.05,33.666666666666664
285,5,83,39,0.05,33.46666666666667
286,5,84,36,0.05,33.733333333333334
287,5,85,30,0.05,33.4
288,5,86,33,0.05,33.333333333333336
289,5,87,30,0.05,33.06666666666667
290,5,88,32,0.05,32.86666666666667
291,5,89,30,0.05,32.8
292,5,90,29,0.05,32.333333333333336
293,5,91,24,0.05,31.6
294,5,92,26,0.05,31.4
295,5,93,30,0.05,31.133333333333333
296,5,94,31,0.05,30.866666666666667
297,5,95,30,0.05,30.866666666666667
298,5,96,33,0.05,30.933333333333334
299,5,97,25,0.05,30.533333333333335
300,5,98,25,0.05,29.6
301,5,99,27,0.05,29.0
302,5,100,28,0.05,28.866666666666667
303,1,0,201,0.05,201.0
304,1,1,138,0.05,169.5
305,1,2,201,0.05,180.0
306,1,3,126,0.05,166.5
307,1,4,201,0.05,173.4
308,1,5,201,0.05,178.0
309,1,6,201,0.05,181.28571428571428
310,1,7,201,0.05,183.75
311,1,8,100,0.05,174.44444444444446
312,1,9,190,0.05,176.0
313,1,10,127,0.05,171.54545454545453
314,1,11,201,0.05,174.0
315,1,12,79,0.05,166.69230769230768
316,1,13,111,0.05,162.71428571428572
317,1,14,201,0.05,165.26666666666668
318,1,15,161,0.05,162.6
319,1,16,186,0.05,165.8
320,1,17,39,0.05,155.0
321,1,18,128,0.05,155.13333333333333
322,1,19,147,0.05,151.53333333333333
323,1,20,117,0.05,145.93333333333334
324,1,21,59,0.05,136.46666666666667
325,1,22,131,0.05,131.8
326,1,23,117,0.05,132.93333333333334
327,1,24,44,0.05,123.2
328,1,25,85,0.05,120.4
329,1,26,40,0.05,109.66666666666667
330,1,27,48,0.05,107.6
331,1,28,55,0.05,103.86666666666666
332,1,29,49,0.05,93.73333333333333
333,1,30,64,0.05,87.26666666666667
334,1,31,30,0.05,76.86666666666666
335,1,32,33,0.05,76.46666666666667
336,1,33,30,0.05,69.93333333333334
337,1,34,31,0.05,62.2
338,1,35,50,0.05,57.733333333333334
339,1,36,57,0.05,57.6
340,1,37,31,0.05,50.93333333333333
341,1,38,53,0.05,46.666666666666664
342,1,39,29,0.05,45.666666666666664
343,1,40,31,0.05,42.06666666666667
344,1,41,62,0.05,43.53333333333333
345,1,42,43,0.05,43.2
346,1,43,25,0.05,41.2
347,1,44,34,0.05,40.2
348,1,45,34,0.05,38.2
349,1,46,107,0.05,43.333333333333336
350,1,47,28,0.05,43.0
351,1,48,50,0.05,44.333333333333336
352,1,49,30,0.05,44.266666666666666
353,1,50,27,0.05,42.733333333333334
354,1,51,29,0.05,40.86666666666667
355,1,52,31,0.05,40.86666666666667
356,1,53,92,0.05,43.46666666666667
357,1,54,27,0.05,43.333333333333336
358,1,55,24,0.05,42.86666666666667
359,1,56,24,0.05,40.333333333333336
360,1,57,27,0.05,39.266666666666666
361,1,58,28,0.05,39.46666666666667
362,1,59,28,0.05,39.06666666666667
363,1,60,25,0.05,38.46666666666667
364,1,61,56,0.05,35.06666666666667
365,1,62,26,0.05,34.93333333333333
366,1,63,30,0.05,33.6
367,1,64,28,0.05,33.46666666666667
368,1,65,24,0.05,33.266666666666666
369,1,66,23,0.05,32.86666666666667
370,1,67,22,0.05,32.266666666666666
371,1,68,25,0.05,27.8
372,1,69,25,0.05,27.666666666666668
373,1,70,24,0.05,27.666666666666668
374,1,71,23,0.05,27.6
375,1,72,27,0.05,27.6
376,1,73,23,0.05,27.266666666666666
377,1,74,23,0.05,26.933333333333334
378,1,75,23,0.05,26.8
379,1,76,23,0.05,24.6
380,1,77,20,0.05,24.2
381,1,78,22,0.05,23.666666666666668
382,1,79,18,0.05,23.0
383,1,80,23,0.05,22.933333333333334
384,1,81,19,0.05,22.666666666666668
385,1,82,23,0.05,22.733333333333334
386,1,83,21,0.05,22.466666666666665
387,1,84,22,0.05,22.266666666666666
388,1,85,20,0.05,22.0
389,1,86,20,0.05,21.8
390,1,87,21,0.05,21.4
391,1,88,25,0.05,21.533333333333335
392,1,89,21,0.05,21.4
393,1,90,23,0.05,21.4
394,1,91,21,0.05,21.266666666666666
395,1,92,25,0.05,21.6
396,1,93,23,0.05,21.666666666666668
397,1,94,19,0.05,21.733333333333334
398,1,95,21,0.05,21.6
399,1,96,22,0.05,21.8
400,1,97,22,0.05,21.733333333333334
401,1,98,20,0.05,21.666666666666668
402,1,99,17,0.05,21.333333333333332
403,1,100,23,0.05,21.533333333333335
404,7,0,110,0.05,110.0
405,7,1,136,0.05,123.0
406,7,2,133,0.05,126.33333333333333
407,7,3,185,0.05,141.0
408,7,4,134,0.05,139.6
409,7,5,97,0.05,132.5
410,7,6,94,0.05,127.0
411,7,7,138,0.05,128.375
412,7,8,131,0.05,128.66666666666666
413,7,9,84,0.05,124.2
414,7,10,101,0.05,122.0909090909091
415,7,11,130,0.05,122.75
416,7,12,73,0.05,118.92307692307692
417,7,13,78,0.05,116.0
418,7,14,76,0.05,113.33333333333333
419,7,15,73,0.05,110.86666666666666
420,7,16,114,0.05,109.4
421,7,17,91,0.05,106.6
422,7,18,69,0.05,98.86666666666666
423,7,19,66,0.05,94.33333333333333
424,7,20,81,0.05,93.26666666666667
425,7,21,54,0.05,90.6
426,7,22,65,0.05,85.73333333333333
427,7,23,72,0.05,81.8
428,7,24,57,0.05,80.0
429,7,25,52,0.05,76.73333333333333
430,7,26,55,0.05,71.73333333333333
431,7,27,51,0.05,70.26666666666667
432,7,28,57,0.05,68.86666666666666
433,7,29,63,0.05,68.0
434,7,30,201,0.05,76.53333333333333
435,7,31,59,0.05,72.86666666666666
436,7,32,43,0.05,69.66666666666667
437,7,33,201,0.05,78.46666666666667
438,7,34,47,0.05,77.2
439,7,35,54,0.05,75.4
440,7,36,56,0.05,75.53333333333333
441,7,37,58,0.05,75.06666666666666
442,7,38,182,0.05,82.4
443,7,39,41,0.05,81.33333333333333
444,7,40,201,0.05,91.26666666666667
445,7,41,56,0.05,91.33333333333333
446,7,42,44,0.05,90.86666666666666
447,7,43,133,0.05,95.93333333333334
448,7,44,35,0.05,94.06666666666666
449,7,45,40,0.05,83.33333333333333
450,7,46,43,0.05,82.26666666666667
451,7,47,37,0.05,81.86666666666666
452,7,48,201,0.05,81.86666666666666
453,7,49,40,0.05,81.4
454,7,50,44,0.05,80.73333333333333
455,7,51,56,0.05,80.73333333333333
456,7,52,201,0.05,90.26666666666667
457,7,53,48,0.05,81.33333333333333
458,7,54,50,0.05,81.93333333333334
459,7,55,201,0.05,81.93333333333334
460,7,56,37,0.05,80.66666666666667
461,7,57,36,0.05,80.13333333333334
462,7,58,37,0.05,73.73333333333333
463,7,59,41,0.05,74.13333333333334
464,7,60,41,0.05,74.2
465,7,61,201,0.05,84.73333333333333
466,7,62,34,0.05,84.53333333333333
467,7,63,85,0.05,76.8
468,7,64,33,0.05,76.33333333333333
469,7,65,26,0.05,75.13333333333334
470,7,66,46,0.05,74.46666666666667
471,7,67,38,0.05,63.6
472,7,68,35,0.05,62.733333333333334
473,7,69,38,0.05,61.93333333333333
474,7,70,35,0.05,50.86666666666667
475,7,71,46,0.05,51.46666666666667
476,7,72,44,0.05,52.0
477,7,73,30,0.05,51.53333333333333
478,7,74,30,0.05,50.8
479,7,75,33,0.05,50.266666666666666
480,7,76,31,0.05,38.93333333333333
481,7,77,35,0.05,39.0
482,7,78,27,0.05,35.13333333333333
483,7,79,26,0.05,34.666666666666664
484,7,80,35,0.05,35.266666666666666
485,7,81,33,0.05,34.4
486,7,82,29,0.05,33.8
487,7,83,32,0.05,33.6
488,7,84,201,0.05,44.46666666666667
489,7,85,29,0.05,44.06666666666667
490,7,86,201,0.05,54.4
491,7,87,201,0.05,64.86666666666666
492,7,88,201,0.05,76.26666666666667
493,7,89,38,0.05,76.8
494,7,90,28,0.05,76.46666666666667
495,7,91,27,0.05,76.2
496,7,92,29,0.05,75.8
497,7,93,34,0.05,76.26666666666667
498,7,94,28,0.05,76.4
499,7,95,25,0.05,75.73333333333333
500,7,96,27,0.05,75.33333333333333
501,7,97,23,0.05,74.93333333333334
502,7,98,33,0.05,75.0
503,7,99,201,0.05,75.0
504,7,100,28,0.05,74.93333333333334
505,8,0,201,0.0,201.0
506,8,1,201,0.0,201.0
507,8,2,201,0.0,201.0
508,8,3,201,0.0,201.0
509,8,4,201,0.0,201.0
510,8,5,201,0.0,201.0
511,8,6,201,0.0,201.0
512,8,7,201,0.0,201.0
513,8,8,201,0.0,201.0
514,8,9,201,0.0,201.0
515,8,10,201,0.0,201.0
516,8,11,201,0.0,201.0
517,8,12,201,0.0,201.0
518,8,13,201,0.0,201.0
519,8,14,201,0.0,201.0
520,8,15,201,0.0,201.0
521,8,16,201,0.0,201.0
522,8,17,201,0.0,201.0
523,8,18,201,0.0,201.0
524,8,19,201,0.0,201.0
525,8,20,201,0.0,201.0
526,8,21,201,0.0,201.0
527,8,22,201,0.0,201.0
528,8,23,201,0.0,201.0
529,8,24,201,0.0,201.0
530,8,25,201,0.0,201.0
531,8,26,201,0.0,201.0
532,8,27,181,0.0,199.66666666666666
533,8,28,201,0.0,199.66666666666666
534,8,29,201,0.0,199.66666666666666
535,8,30,201,0.0,199.66666666666666
536,8,31,201,0.0,199.66666666666666
537,8,32,168,0.0,197.46666666666667
538,8,33,201,0.0,197.46666666666667
539,8,34,201,0.0,197.46666666666667
540,8,35,201,0.0,197.46666666666667
541,8,36,201,0.0,197.46666666666667
542,8,37,201,0.0,197.46666666666667
543,8,38,201,0.0,197.46666666666667
544,8,39,201,0.0,197.46666666666667
545,8,40,201,0.0,197.46666666666667
546,8,41,201,0.0,197.46666666666667
547,8,42,201,0.0,198.8
548,8,43,201,0.0,198.8
549,8,44,187,0.0,197.86666666666667
550,8,45,129,0.0,193.06666666666666
551,8,46,201,0.0,193.06666666666666
552,8,47,172,0.0,193.33333333333334
553,8,48,201,0.0,193.33333333333334
554,8,49,201,0.0,193.33333333333334
555,8,50,201,0.0,193.33333333333334
556,8,51,201,0.0,193.33333333333334
557,8,52,167,0.0,191.06666666666666
558,8,53,174,0.0,189.26666666666668
559,8,54,132,0.0,184.66666666666666
560,8,55,201,0.0,184.66666666666666
561,8,56,125,0.0,179.6
562,8,57,201,0.0,179.6
563,8,58,177,0.0,178.0
564,8,59,166,0.0,176.6
565,8,60,130,0.0,176.66666666666666
566,8,61,92,0.0,169.4
567,8,62,151,0.0,168.0
568,8,63,127,0.0,163.06666666666666
569,8,64,102,0.0,156.46666666666667
570,8,65,135,0.0,152.06666666666666
571,8,66,95,0.0,145.0
572,8,67,90,0.0,139.86666666666667
573,8,68,143,0.0,137.8
574,8,69,89,0.0,134.93333333333334
575,8,70,105,0.0,128.53333333333333
576,8,71,104,0.0,127.13333333333334
577,8,72,85,0.0,119.4
578,8,73,98,0.0,114.13333333333334
579,8,74,130,0.0,111.73333333333333
580,8,75,100,0.0,109.73333333333333
581,8,76,75,0.0,108.6
582,8,77,91,0.0,104.6
583,8,78,96,0.0,102.53333333333333
584,8,79,104,0.0,102.66666666666667
585,8,80,92,0.0,99.8
586,8,81,155,0.0,103.8
587,8,82,100,0.0,104.46666666666667
588,8,83,201,0.0,108.33333333333333
589,8,84,82,0.0,107.86666666666666
590,8,85,95,0.0,107.2
591,8,86,73,0.0,105.13333333333334
592,8,87,89,0.0,105.4
593,8,88,121,0.0,106.93333333333334
594,8,89,67,0.0,102.73333333333333
595,8,90,112,0.0,103.53333333333333
596,8,91,68,0.0,103.06666666666666
597,8,92,201,0.0,110.4
598,8,93,68,0.0,108.53333333333333
599,8,94,66,0.0,106.0
600,8,95,104,0.0,106.8
601,8,96,76,0.0,101.53333333333333
602,8,97,55,0.0,98.53333333333333
603,8,98,99,0.0,91.73333333333333
604,8,99,55,0.0,89.93333333333334
605,8,100,97,0.0,90.06666666666666
606,2,0,201,0.0,201.0
607,2,1,201,0.0,201.0
608,2,2,201,0.0,201.0
609,2,3,201,0.0,201.0
610,2,4,201,0.0,201.0
611,2,5,201,0.0,201.0
612,2,6,201,0.0,201.0
613,2,7,201,0.0,201.0
614,2,8,201,0.0,201.0
615,2,9,201,0.0,201.0
616,2,10,201,0.0,201.0
617,2,11,201,0.0,201.0
618,2,12,201,0.0,201.0
619,2,13,201,0.0,201.0
620,2,14,201,0.0,201.0
621,2,15,201,0.0,201.0
622,2,16,201,0.0,201.0
623,2,17,201,0.0,201.0
624,2,18,201,0.0,201.0
625,2,19,201,0.0,201.0
626,2,20,201,0.0,201.0
627,2,21,201,0.0,201.0
628,2,22,201,0.0,201.0
629,2,23,201,0.0,201.0
630,2,24,201,0.0,201.0
631,2,25,201,0.0,201.0
632,2,26,201,0.0,201.0
633,2,27,201,0.0,201.0
634,2,28,201,0.0,201.0
635,2,29,201,0.0,201.0
636,2,30,201,0.0,201.0
637,2,31,201,0.0,201.0
638,2,32,201,0.0,201.0
639,2,33,201,0.0,201.0
640,2,34,201,0.0,201.0
641,2,35,201,0.0,201.0
642,2,36,201,0.0,201.0
643,2,37,201,0.0,201.0
644,2,38,201,0.0,201.0
645,2,39,201,0.0,201.0
646,2,40,201,0.0,201.0
647,2,41,201,0.0,201.0
648,2,42,201,0.0,201.0
649,2,43,201,0.0,201.0
650,2,44,201,0.0,201.0
651,2,45,201,0.0,201.0
652,2,46,201,0.0,201.0
653,2,47,201,0.0,201.0
654,2,48,201,0.0,201.0
655,2,49,201,0.0,201.0
656,2,50,201,0.0,201.0
657,2,51,201,0.0,201.0
658,2,52,201,0.0,201.0
659,2,53,201,0.0,201.0
660,2,54,201,0.0,201.0
661,2,55,201,0.0,201.0
662,2,56,201,0.0,201.0
663,2,57,201,0.0,201.0
664,2,58,201,0.0,201.0
665,2,59,201,0.0,201.0
666,2,60,201,0.0,201.0
667,2,61,201,0.0,201.0
668,2,62,201,0.0,201.0
669,2,63,201,0.0,201.0
670,2,64,201,0.0,201.0
671,2,65,201,0.0,201.0
672,2,66,201,0.0,201.0
673,2,67,201,0.0,201.0
674,2,68,201,0.0,201.0
675,2,69,201,0.0,201.0
676,2,70,201,0.0,201.0
677,2,71,201,0.0,201.0
678,2,72,201,0.0,201.0
679,2,73,201,0.0,201.0
680,2,74,201,0.0,201.0
681,2,75,201,0.0,201.0
682,2,76,201,0.0,201.0
683,2,77,201,0.0,201.0
684,2,78,201,0.0,201.0
685,2,79,201,0.0,201.0
686,2,80,201,0.0,201.0
687,2,81,201,0.0,201.0
688,2,82,201,0.0,201.0
689,2,83,201,0.0,201.0
690,2,84,201,0.0,201.0
691,2,85,201,0.0,201.0
692,2,86,201,0.0,201.0
693,2,87,201,0.0,201.0
694,2,88,201,0.0,201.0
695,2,89,201,0.0,201.0
696,2,90,201,0.0,201.0
697,2,91,201,0.0,201.0
698,2,92,201,0.0,201.0
699,2,93,201,0.0,201.0
700,2,94,201,0.0,201.0
701,2,95,201,0.0,201.0
702,2,96,201,0.0,201.0
703,2,97,201,0.0,201.0
704,2,98,201,0.0,201.0
705,2,99,201,0.0,201.0
706,2,100,201,0.0,201.0
707,4,0,201,0.0,201.0
708,4,1,201,0.0,201.0
709,4,2,201,0.0,201.0
710,4,3,201,0.0,201.0
711,4,4,201,0.0,201.0
712,4,5,201,0.0,201.0
713,4,6,201,0.0,201.0
714,4,7,201,0.0,201.0
715,4,8,201,0.0,201.0
716,4,9,201,0.0,201.0
717,4,10,201,0.0,201.0
718,4,11,201,0.0,201.0
719,4,12,201,0.0,201.0
720,4,13,201,0.0,201.0
721,4,14,201,0.0,201.0
722,4,15,201,0.0,201.0
723,4,16,201,0.0,201.0
724,4,17,201,0.0,201.0
725,4,18,201,0.0,201.0
726,4,19,201,0.0,201.0
727,4,20,201,0.0,201.0
728,4,21,201,0.0,201.0
729,4,22,201,0.0,201.0
730,4,23,201,0.0,201.0
731,4,24,201,0.0,201.0
732,4,25,201,0.0,201.0
733,4,26,201,0.0,201.0
734,4,27,201,0.0,201.0
735,4,28,201,0.0,201.0
736,4,29,201,0.0,201.0
737,4,30,201,0.0,201.0
738,4,31,201,0.0,201.0
739,4,32,201,0.0,201.0
740,4,33,201,0.0,201.0
741,4,34,201,0.0,201.0
742,4,35,201,0.0,201.0
743,4,36,201,0.0,201.0
744,4,37,201,0.0,201.0
745,4,38,201,0.0,201.0
746,4,39,201,0.0,201.0
747,4,40,201,0.0,201.0
748,4,41,201,0.0,201.0
749,4,42,201,0.0,201.0
750,4,43,201,0.0,201.0
751,4,44,201,0.0,201.0
752,4,45,201,0.0,201.0
753,4,46,201,0.0,201.0
754,4,47,201,0.0,201.0
755,4,48,201,0.0,201.0
756,4,49,201,0.0,201.0
757,4,50,201,0.0,201.0
758,4,51,201,0.0,201.0
759,4,52,201,0.0,201.0
760,4,53,201,0.0,201.0
761,4,54,201,0.0,201.0
762,4,55,201,0.0,201.0
763,4,56,201,0.0,201.0
764,4,57,201,0.0,201.0
765,4,58,201,0.0,201.0
766,4,59,201,0.0,201.0
767,4,60,201,0.0,201.0
768,4,61,201,0.0,201.0
769,4,62,201,0.0,201.0
770,4,63,201,0.0,201.0
771,4,64,201,0.0,201.0
772,4,65,201,0.0,201.0
773,4,66,201,0.0,201.0
774,4,67,201,0.0,201.0
775,4,68,201,0.0,201.0
776,4,69,201,0.0,201.0
777,4,70,201,0.0,201.0
