,Rank,Episode,ep_len,Alpha,rolling mean
725,5,1220,17,0.05,30.4
726,5,1230,15,0.05,30.2
727,5,1240,16,0.05,30.066666666666666
728,5,1250,19,0.05,30.133333333333333
729,5,1260,19,0.05,18.0
730,5,1270,18,0.05,17.8
731,5,1280,18,0.05,18.0
732,5,1290,18,0.05,17.866666666666667
733,5,1300,17,0.05,17.933333333333334
734,5,1310,17,0.05,17.8
735,5,1320,18,0.05,17.866666666666667
736,5,1330,18,0.05,17.8
737,5,1340,18,0.05,17.733333333333334
738,5,1350,15,0.05,17.466666666666665
739,5,1360,17,0.05,17.333333333333332
740,5,1370,17,0.05,17.333333333333332
741,5,1380,16,0.05,17.4
742,5,1390,19,0.05,17.6
743,5,1400,20,0.05,17.666666666666668
744,5,1410,18,0.05,17.6
745,5,1420,20,0.05,17.733333333333334
746,5,1430,18,0.05,17.733333333333334
747,5,1440,16,0.05,17.6
748,5,1450,201,0.05,29.866666666666667
749,5,1460,16,0.05,29.8
750,5,1470,19,0.05,29.866666666666667
751,5,1480,18,0.05,29.866666666666667
752,5,1490,17,0.05,29.8
753,5,1500,17,0.05,29.933333333333334
754,5,1510,16,0.05,29.866666666666667
755,5,1520,17,0.05,29.866666666666667
756,5,1530,19,0.05,30.066666666666666
757,5,1540,17,0.05,29.933333333333334
758,5,1550,16,0.05,29.666666666666668
759,5,1560,17,0.05,29.6
760,5,1570,201,0.05,41.666666666666664
761,5,1580,20,0.05,41.8
762,5,1590,51,0.05,44.13333333333333
763,5,1600,16,0.05,31.8
764,5,1610,17,0.05,31.866666666666667
765,5,1620,19,0.05,31.866666666666667
766,5,1630,18,0.05,31.866666666666667
767,5,1640,16,0.05,31.8
768,5,1650,20,0.05,32.0
769,5,1660,19,0.05,32.2
770,5,1670,16,0.05,32.13333333333333
771,5,1680,201,0.05,44.266666666666666
772,5,1690,15,0.05,44.13333333333333
773,5,1700,19,0.05,44.333333333333336
774,5,1710,17,0.05,44.333333333333336
775,5,1720,18,0.05,32.13333333333333
776,5,1730,19,0.05,32.06666666666667
777,5,1740,16,0.05,29.733333333333334
778,5,1750,16,0.05,29.733333333333334
779,5,1760,16,0.05,29.666666666666668
780,5,1770,201,0.05,41.8
781,5,1780,201,0.05,54.0
782,5,1790,17,0.05,54.06666666666667
783,5,1800,14,0.05,53.666666666666664
784,5,1810,16,0.05,53.46666666666667
785,5,1820,16,0.05,53.46666666666667
786,5,1830,15,0.05,41.06666666666667
787,5,1840,17,0.05,41.2
788,5,1850,201,0.05,53.333333333333336
789,5,1860,15,0.05,53.2
790,5,1870,17,0.05,53.13333333333333
791,5,1880,19,0.05,53.13333333333333
792,5,1890,18,0.05,53.266666666666666
793,5,1900,15,0.05,53.2
794,5,1910,20,0.05,53.46666666666667
795,5,1920,16,0.05,41.13333333333333
796,5,1930,17,0.05,28.866666666666667
797,5,1940,15,0.05,28.733333333333334
798,5,1950,17,0.05,28.933333333333334
799,5,1960,17,0.05,29.0
800,5,1970,18,0.05,29.133333333333333
801,5,1980,18,0.05,29.333333333333332
802,5,1990,16,0.05,29.266666666666666
803,5,2000,17,0.05,17.0
804,7,0,110,0.05,110.0
805,7,10,101,0.05,105.5
806,7,20,81,0.05,97.33333333333333
807,7,30,201,0.05,123.25
808,7,40,201,0.05,138.8
809,7,50,44,0.05,123.0
810,7,60,41,0.05,111.28571428571429
811,7,70,35,0.05,101.75
812,7,80,35,0.05,94.33333333333333
813,7,90,28,0.05,87.7
814,7,100,28,0.05,82.27272727272727
815,7,110,32,0.05,78.08333333333333
816,7,120,201,0.05,87.53846153846153
817,7,130,24,0.05,83.0
818,7,140,201,0.05,90.86666666666666
819,7,150,29,0.05,85.46666666666667
820,7,160,25,0.05,80.4
821,7,170,201,0.05,88.4
822,7,180,22,0.05,76.46666666666667
823,7,190,21,0.05,64.46666666666667
824,7,200,25,0.05,63.2
825,7,210,19,0.05,61.733333333333334
826,7,220,201,0.05,72.8
827,7,230,23,0.05,72.0
828,7,240,21,0.05,71.53333333333333
829,7,250,22,0.05,71.13333333333334
830,7,260,19,0.05,70.26666666666667
831,7,270,23,0.05,58.4
832,7,280,19,0.05,58.06666666666667
833,7,290,21,0.05,46.06666666666667
834,7,300,201,0.05,57.53333333333333
835,7,310,17,0.05,57.0
836,7,320,201,0.05,57.0
837,7,330,16,0.05,56.6
838,7,340,201,0.05,68.6
839,7,350,18,0.05,68.13333333333334
840,7,360,18,0.05,68.06666666666666
841,7,370,18,0.05,55.86666666666667
842,7,380,17,0.05,55.46666666666667
843,7,390,22,0.05,55.53333333333333
844,7,400,201,0.05,67.46666666666667
845,7,410,22,0.05,67.66666666666667
846,7,420,201,0.05,79.53333333333333
847,7,430,19,0.05,79.53333333333333
848,7,440,18,0.05,79.33333333333333
849,7,450,20,0.05,67.26666666666667
850,7,460,19,0.05,67.4
851,7,470,19,0.05,55.266666666666666
852,7,480,16,0.05,55.266666666666666
853,7,490,17,0.05,43.0
854,7,500,18,0.05,43.0
855,7,510,201,0.05,55.2
856,7,520,20,0.05,55.333333333333336
857,7,530,16,0.05,55.266666666666666
858,7,540,21,0.05,55.2
859,7,550,20,0.05,43.13333333333333
860,7,560,21,0.05,43.06666666666667
861,7,570,201,0.05,43.06666666666667
862,7,580,17,0.05,42.93333333333333
863,7,590,19,0.05,43.0
864,7,600,18,0.05,42.86666666666667
865,7,610,19,0.05,42.86666666666667
866,7,620,21,0.05,43.0
867,7,630,18,0.05,43.13333333333333
868,7,640,18,0.05,43.2
869,7,650,18,0.05,43.2
870,7,660,17,0.05,30.933333333333334
871,7,670,18,0.05,30.8
872,7,680,18,0.05,30.933333333333334
873,7,690,18,0.05,30.733333333333334
874,7,700,16,0.05,30.466666666666665
875,7,710,201,0.05,42.46666666666667
876,7,720,17,0.05,30.2
877,7,730,18,0.05,30.266666666666666
878,7,740,201,0.05,42.4
879,7,750,19,0.05,42.46666666666667
880,7,760,20,0.05,42.53333333333333
881,7,770,17,0.05,42.266666666666666
882,7,780,17,0.05,42.2
883,7,790,201,0.05,54.4
884,7,800,18,0.05,54.4
885,7,810,24,0.05,54.86666666666667
886,7,820,19,0.05,54.93333333333333
887,7,830,18,0.05,54.93333333333333
888,7,840,16,0.05,54.8
889,7,850,17,0.05,54.86666666666667
890,7,860,16,0.05,42.53333333333333
891,7,870,18,0.05,42.6
892,7,880,20,0.05,42.733333333333334
893,7,890,18,0.05,30.533333333333335
894,7,900,17,0.05,30.4
895,7,910,19,0.05,30.333333333333332
896,7,920,19,0.05,30.466666666666665
897,7,930,19,0.05,30.6
898,7,940,17,0.05,18.333333333333332
899,7,950,17,0.05,18.266666666666666
900,7,960,16,0.05,17.733333333333334
901,7,970,16,0.05,17.533333333333335
902,7,980,18,0.05,17.533333333333335
903,7,990,18,0.05,17.666666666666668
904,7,1000,17,0.05,17.666666666666668
905,7,1010,19,0.05,17.866666666666667
906,7,1020,17,0.05,17.8
907,7,1030,17,0.05,17.6
908,7,1040,20,0.05,17.733333333333334
909,7,1050,18,0.05,17.8
910,7,1060,20,0.05,17.866666666666667
911,7,1070,17,0.05,17.733333333333334
912,7,1080,18,0.05,17.666666666666668
913,7,1090,17,0.05,17.666666666666668
914,7,1100,18,0.05,17.733333333333334
915,7,1110,17,0.05,17.8
916,7,1120,18,0.05,17.933333333333334
917,7,1130,20,0.05,18.066666666666666
918,7,1140,17,0.05,18.0
919,7,1150,21,0.05,18.266666666666666
920,7,1160,18,0.05,18.2
921,7,1170,21,0.05,18.466666666666665
922,7,1180,18,0.05,18.533333333333335
923,7,1190,16,0.05,18.266666666666666
924,7,1200,20,0.05,18.4
925,7,1210,18,0.05,18.266666666666666
926,7,1220,18,0.05,18.333333333333332
927,7,1230,17,0.05,18.266666666666666
928,7,1240,29,0.05,19.066666666666666
929,7,1250,20,0.05,19.2
930,7,1260,23,0.05,19.6
931,7,1270,18,0.05,19.6
932,7,1280,17,0.05,19.4
933,7,1290,19,0.05,19.533333333333335
934,7,1300,201,0.05,31.533333333333335
935,7,1310,17,0.05,31.466666666666665
936,7,1320,18,0.05,31.266666666666666
937,7,1330,18,0.05,31.266666666666666
938,7,1340,26,0.05,31.933333333333334
939,7,1350,15,0.05,31.6
940,7,1360,18,0.05,31.6
941,7,1370,16,0.05,31.466666666666665
942,7,1380,201,0.05,43.733333333333334
943,7,1390,16,0.05,42.86666666666667
944,7,1400,17,0.05,42.666666666666664
945,7,1410,18,0.05,42.333333333333336
946,7,1420,19,0.05,42.4
947,7,1430,19,0.05,42.53333333333333
948,7,1440,17,0.05,42.4
949,7,1450,16,0.05,30.066666666666666
950,7,1460,16,0.05,30.0
951,7,1470,19,0.05,30.066666666666666
952,7,1480,17,0.05,30.0
953,7,1490,17,0.05,29.4
954,7,1500,16,0.05,29.466666666666665
955,7,1510,19,0.05,29.533333333333335
956,7,1520,17,0.05,29.6
957,7,1530,19,0.05,17.466666666666665
958,7,1540,18,0.05,17.6
959,7,1550,17,0.05,17.6
960,7,1560,16,0.05,17.466666666666665
961,7,1570,201,0.05,29.6
962,7,1580,17,0.05,29.466666666666665
963,7,1590,17,0.05,29.466666666666665
964,7,1600,14,0.05,29.333333333333332
965,7,1610,17,0.05,29.4
966,7,1620,17,0.05,29.266666666666666
967,7,1630,19,0.05,29.4
968,7,1640,18,0.05,29.466666666666665
969,7,1650,18,0.05,29.6
970,7,1660,17,0.05,29.466666666666665
971,7,1670,14,0.05,29.266666666666666
972,7,1680,18,0.05,29.2
973,7,1690,16,0.05,29.066666666666666
974,7,1700,16,0.05,29.0
975,7,1710,201,0.05,41.333333333333336
976,7,1720,19,0.05,29.2
977,7,1730,20,0.05,29.4
978,7,1740,19,0.05,29.533333333333335
979,7,1750,201,0.05,42.0
980,7,1760,20,0.05,42.2
981,7,1770,18,0.05,42.266666666666666
982,7,1780,38,0.05,43.53333333333333
983,7,1790,17,0.05,43.46666666666667
984,7,1800,201,0.05,55.666666666666664
985,7,1810,18,0.05,55.733333333333334
986,7,1820,201,0.05,68.2
987,7,1830,18,0.05,68.2
988,7,1840,19,0.05,68.4
989,7,1850,17,0.05,68.46666666666667
990,7,1860,19,0.05,56.333333333333336
991,7,1870,15,0.05,56.06666666666667
992,7,1880,17,0.05,55.86666666666667
993,7,1890,18,0.05,55.8
994,7,1900,18,0.05,43.6
995,7,1910,17,0.05,43.4
996,7,1920,19,0.05,43.46666666666667
997,7,1930,201,0.05,54.333333333333336
998,7,1940,201,0.05,66.6
999,7,1950,17,0.05,54.333333333333336
1000,7,1960,20,0.05,54.46666666666667
1001,7,1970,18,0.05,42.266666666666666
1002,7,1980,21,0.05,42.46666666666667
1003,7,1990,18,0.05,42.4
1004,7,2000,17,0.05,42.4
1005,8,0,201,0.0,201.0
1006,8,10,201,0.0,201.0
1007,8,20,201,0.0,201.0
1008,8,30,201,0.0,201.0
1009,8,40,201,0.0,201.0
1010,8,50,201,0.0,201.0
1011,8,60,130,0.0,190.85714285714286
1012,8,70,105,0.0,180.125
1013,8,80,92,0.0,170.33333333333334
1014,8,90,112,0.0,164.5
1015,8,100,97,0.0,158.36363636363637
1016,8,110,61,0.0,150.25
1017,8,120,61,0.0,143.3846153846154
1018,8,130,201,0.0,147.5
1019,8,140,69,0.0,142.26666666666668
1020,8,150,52,0.0,132.33333333333334
1021,8,160,43,0.0,121.8
1022,8,170,56,0.0,112.13333333333334
1023,8,180,49,0.0,102.0
1024,8,190,53,0.0,92.13333333333334
1025,8,200,49,0.0,82.0
1026,8,210,62,0.0,77.46666666666667
1027,8,220,41,0.0,73.2
1028,8,230,45,0.0,70.06666666666666
1029,8,240,53,0.0,66.13333333333334
1030,8,250,40,0.0,62.333333333333336
1031,8,260,37,0.0,60.733333333333334
1032,8,270,64,0.0,60.93333333333333
1033,8,280,47,0.0,50.666666666666664
1034,8,290,43,0.0,48.93333333333333
1035,8,300,59,0.0,49.4
1036,8,310,51,0.0,49.93333333333333
1037,8,320,34,0.0,48.46666666666667
1038,8,330,46,0.0,48.266666666666666
1039,8,340,32,0.0,46.86666666666667
1040,8,350,37,0.0,46.06666666666667
1041,8,360,30,0.0,43.93333333333333
1042,8,370,39,0.0,43.8
1043,8,380,37,0.0,43.266666666666666
1044,8,390,29,0.0,41.666666666666664
1045,8,400,31,0.0,41.06666666666667
1046,8,410,44,0.0,41.53333333333333
1047,8,420,34,0.0,39.53333333333333
1048,8,430,201,0.0,49.8
1049,8,440,37,0.0,49.4
1050,8,450,34,0.0,47.733333333333334
1051,8,460,30,0.0,46.333333333333336
1052,8,470,35,0.0,46.4
1053,8,480,31,0.0,45.4
1054,8,490,27,0.0,45.06666666666667
1055,8,500,40,0.0,45.266666666666666
1056,8,510,34,0.0,45.53333333333333
1057,8,520,34,0.0,45.2
1058,8,530,33,0.0,44.93333333333333
1059,8,540,30,0.0,45.0
1060,8,550,32,0.0,45.06666666666667
1061,8,560,32,0.0,44.266666666666666
1062,8,570,38,0.0,44.53333333333333
1063,8,580,26,0.0,32.86666666666667
1064,8,590,37,0.0,32.86666666666667
1065,8,600,59,0.0,34.53333333333333
1066,8,610,23,0.0,34.06666666666667
1067,8,620,37,0.0,34.2
1068,8,630,29,0.0,34.06666666666667
1069,8,640,47,0.0,35.4
1070,8,650,29,0.0,34.666666666666664
1071,8,660,39,0.0,35.0
1072,8,670,32,0.0,34.86666666666667
1073,8,680,39,0.0,35.266666666666666
1074,8,690,29,0.0,35.2
1075,8,700,35,0.0,35.4
1076,8,710,28,0.0,35.13333333333333
1077,8,720,22,0.0,34.06666666666667
1078,8,730,27,0.0,34.13333333333333
1079,8,740,201,0.0,45.06666666666667
1080,8,750,30,0.0,43.13333333333333
1081,8,760,33,0.0,43.8
1082,8,770,31,0.0,43.4
1083,8,780,27,0.0,43.266666666666666
1084,8,790,24,0.0,41.733333333333334
1085,8,800,38,0.0,42.333333333333336
1086,8,810,29,0.0,41.666666666666664
1087,8,820,26,0.0,41.266666666666666
1088,8,830,29,0.0,40.6
1089,8,840,28,0.0,40.53333333333333
1090,8,850,201,0.0,51.6
1091,8,860,24,0.0,51.333333333333336
1092,8,870,30,0.0,51.86666666666667
1093,8,880,31,0.0,52.13333333333333
1094,8,890,20,0.0,40.06666666666667
1095,8,900,27,0.0,39.86666666666667
1096,8,910,36,0.0,40.06666666666667
1097,8,920,29,0.0,39.93333333333333
1098,8,930,25,0.0,39.8
1099,8,940,29,0.0,40.13333333333333
1100,8,950,42,0.0,40.4
1101,8,960,71,0.0,43.2
1102,8,970,201,0.0,54.86666666666667
1103,8,980,33,0.0,55.13333333333333
1104,8,990,201,0.0,66.66666666666667
1105,8,1000,28,0.0,55.13333333333333
1106,8,1010,26,0.0,55.266666666666666
1107,8,1020,27,0.0,55.06666666666667
1108,8,1030,26,0.0,54.733333333333334
1109,8,1040,201,0.0,66.8
1110,8,1050,26,0.0,66.73333333333333
1111,8,1060,36,0.0,66.73333333333333
1112,8,1070,32,0.0,66.93333333333334
1113,8,1080,26,0.0,67.0
1114,8,1090,28,0.0,66.93333333333334
1115,8,1100,23,0.0,65.66666666666667
1116,8,1110,26,0.0,62.666666666666664
1117,8,1120,25,0.0,50.93333333333333
1118,8,1130,32,0.0,50.86666666666667
1119,8,1140,24,0.0,39.06666666666667
1120,8,1150,29,0.0,39.13333333333333
1121,8,1160,25,0.0,39.06666666666667
1122,8,1170,26,0.0,39.0
1123,8,1180,30,0.0,39.266666666666666
1124,8,1190,23,0.0,27.4
1125,8,1200,30,0.0,27.666666666666668
1126,8,1210,30,0.0,27.266666666666666
1127,8,1220,24,0.0,26.733333333333334
1128,8,1230,28,0.0,26.866666666666667
1129,8,1240,27,0.0,26.8
1130,8,1250,22,0.0,26.733333333333334
1131,8,1260,30,0.0,27.0
1132,8,1270,25,0.0,27.0
1133,8,1280,27,0.0,26.666666666666668
1134,8,1290,21,0.0,26.466666666666665
1135,8,1300,23,0.0,26.066666666666666
1136,8,1310,45,0.0,27.4
1137,8,1320,201,0.0,39.06666666666667
1138,8,1330,201,0.0,50.46666666666667
1139,8,1340,21,0.0,50.333333333333336
1140,8,1350,21,0.0,49.733333333333334
1141,8,1360,53,0.0,51.266666666666666
1142,8,1370,25,0.0,51.333333333333336
1143,8,1380,22,0.0,50.93333333333333
1144,8,1390,22,0.0,50.6
1145,8,1400,201,0.0,62.53333333333333
1146,8,1410,201,0.0,73.93333333333334
1147,8,1420,22,0.0,73.73333333333333
1148,8,1430,25,0.0,73.6
1149,8,1440,24,0.0,73.8
1150,8,1450,21,0.0,73.66666666666667
1151,8,1460,25,0.0,72.33333333333333
1152,8,1470,27,0.0,60.733333333333334
1153,8,1480,24,0.0,48.93333333333333
1154,8,1490,23,0.0,49.06666666666667
1155,8,1500,25,0.0,49.333333333333336
1156,8,1510,21,0.0,47.2
1157,8,1520,23,0.0,47.06666666666667
1158,8,1530,27,0.0,47.4
1159,8,1540,22,0.0,47.4
1160,8,1550,26,0.0,35.733333333333334
1161,8,1560,21,0.0,23.733333333333334
1162,8,1570,201,0.0,35.666666666666664
1163,8,1580,26,0.0,35.733333333333334
1164,8,1590,25,0.0,35.8
1165,8,1600,21,0.0,35.8
1166,8,1610,24,0.0,35.733333333333334
1167,8,1620,24,0.0,35.53333333333333
1168,8,1630,24,0.0,35.53333333333333
1169,8,1640,20,0.0,35.333333333333336
1170,8,1650,201,0.0,47.06666666666667
1171,8,1660,201,0.0,59.06666666666667
1172,8,1670,25,0.0,59.2
1173,8,1680,26,0.0,59.13333333333333
1174,8,1690,26,0.0,59.4
1175,8,1700,26,0.0,59.4
1176,8,1710,22,0.0,59.46666666666667
1177,8,1720,22,0.0,47.53333333333333
1178,8,1730,27,0.0,47.6
1179,8,1740,201,0.0,59.333333333333336
1180,8,1750,41,0.0,60.666666666666664
1181,8,1760,25,0.0,60.733333333333334
1182,8,1770,19,0.0,60.4
1183,8,1780,24,0.0,60.4
1184,8,1790,32,0.0,61.2
1185,8,1800,24,0.0,49.4
1186,8,1810,201,0.0,49.4
1187,8,1820,28,0.0,49.6
1188,8,1830,29,0.0,49.8
1189,8,1840,201,0.0,61.46666666666667
1190,8,1850,22,0.0,61.2
1191,8,1860,27,0.0,61.53333333333333
1192,8,1870,25,0.0,61.733333333333334
1193,8,1880,28,0.0,61.8
1194,8,1890,22,0.0,49.86666666666667
1195,8,1900,22,0.0,48.6
1196,8,1910,26,0.0,48.666666666666664
1197,8,1920,22,0.0,48.86666666666667
1198,8,1930,24,0.0,48.86666666666667
1199,8,1940,28,0.0,48.6
1200,8,1950,25,0.0,48.666666666666664
1201,8,1960,24,0.0,36.86666666666667
1202,8,1970,22,0.0,36.46666666666667
1203,8,1980,22,0.0,36.0
1204,8,1990,28,0.0,24.466666666666665
1205,8,2000,41,0.0,25.733333333333334
1206,4,0,201,0.0,201.0
1207,4,10,201,0.0,201.0
1208,4,20,201,0.0,201.0
1209,4,30,201,0.0,201.0
1210,4,40,201,0.0,201.0
1211,4,50,201,0.0,201.0
1212,4,60,201,0.0,201.0
1213,4,70,201,0.0,201.0
1214,4,80,201,0.0,201.0
1215,4,90,201,0.0,201.0
1216,4,100,201,0.0,201.0
1217,4,110,201,0.0,201.0
1218,4,120,201,0.0,201.0
1219,4,130,201,0.0,201.0
1220,4,140,201,0.0,201.0
1221,4,150,201,0.0,201.0
1222,4,160,201,0.0,201.0
1223,4,170,201,0.0,201.0
1224,4,180,201,0.0,201.0
1225,4,190,201,0.0,201.0
1226,4,200,201,0.0,201.0
1227,4,210,201,0.0,201.0
1228,4,220,201,0.0,201.0
1229,4,230,201,0.0,201.0
1230,4,240,201,0.0,201.0
1231,4,250,201,0.0,201.0
1232,4,260,201,0.0,201.0
1233,4,270,201,0.0,201.0
1234,4,280,201,0.0,201.0
1235,4,290,201,0.0,201.0
1236,4,300,201,0.0,201.0
1237,4,310,104,0.0,194.53333333333333
1238,4,320,201,0.0,194.53333333333333
1239,4,330,80,0.0,186.46666666666667
1240,4,340,79,0.0,178.33333333333334
1241,4,350,77,0.0,170.06666666666666
1242,4,360,49,0.0,159.93333333333334
1243,4,370,69,0.0,151.13333333333333
1244,4,380,78,0.0,142.93333333333334
1245,4,390,132,0.0,138.33333333333334
1246,4,400,101,0.0,131.66666666666666
1247,4,410,201,0.0,131.66666666666666
1248,4,420,63,0.0,122.46666666666667
1249,4,430,93,0.0,115.26666666666667
1250,4,440,201,0.0,115.26666666666667
1251,4,450,201,0.0,115.26666666666667
1252,4,460,42,0.0,111.13333333333334
1253,4,470,42,0.0,100.53333333333333
1254,4,480,42,0.0,98.0
1255,4,490,57,0.0,96.53333333333333
1256,4,500,35,0.0,93.73333333333333
1257,4,510,42,0.0,93.26666666666667
1258,4,520,49,0.0,91.93333333333334
1259,4,530,112,0.0,94.2
1260,4,540,31,0.0,87.46666666666667
1261,4,550,40,0.0,83.4
1262,4,560,29,0.0,71.93333333333334
1263,4,570,42,0.0,70.53333333333333
1264,4,580,44,0.0,67.26666666666667
1265,4,590,31,0.0,55.93333333333333
1266,4,600,37,0.0,45.0
1267,4,610,61,0.0,46.266666666666666
1268,4,620,78,0.0,48.666666666666664
1269,4,630,201,0.0,59.266666666666666
1270,4,640,42,0.0,58.266666666666666
1271,4,650,29,0.0,57.86666666666667
1272,4,660,59,0.0,59.0
1273,4,670,26,0.0,57.46666666666667
1274,4,680,49,0.0,53.266666666666666
1275,4,690,28,0.0,53.06666666666667
1276,4,700,30,0.0,52.4
1277,4,710,31,0.0,52.53333333333333
1278,4,720,31,0.0,51.8
1279,4,730,32,0.0,51.0
1280,4,740,25,0.0,50.6
1281,4,750,29,0.0,50.06666666666667
1282,4,760,26,0.0,47.733333333333334
1283,4,770,28,0.0,44.4
1284,4,780,31,0.0,33.06666666666667
1285,4,790,59,0.0,34.2
1286,4,800,33,0.0,34.46666666666667
1287,4,810,31,0.0,32.6
1288,4,820,24,0.0,32.46666666666667
1289,4,830,26,0.0,30.933333333333334
1290,4,840,42,0.0,31.866666666666667
1291,4,850,28,0.0,31.733333333333334
1292,4,860,29,0.0,31.6
1293,4,870,31,0.0,31.6
1294,4,880,30,0.0,31.466666666666665
1295,4,890,28,0.0,31.666666666666668
1296,4,900,28,0.0,31.6
1297,4,910,24,0.0,31.466666666666665
1298,4,920,27,0.0,31.4
1299,4,930,23,0.0,30.866666666666667
1300,4,940,28,0.0,28.8
1301,4,950,45,0.0,29.6
1302,4,960,28,0.0,29.4
1303,4,970,23,0.0,29.333333333333332
1304,4,980,33,0.0,29.8
1305,4,990,37,0.0,29.466666666666665
1306,4,1000,29,0.0,29.533333333333335
1307,4,1010,32,0.0,29.733333333333334
1308,4,1020,29,0.0,29.6
1309,4,1030,29,0.0,29.533333333333335
1310,4,1040,66,0.0,32.06666666666667
1311,4,1050,27,0.0,32.0
1312,4,1060,29,0.0,32.333333333333336
1313,4,1070,28,0.0,32.4
1314,4,1080,45,0.0,33.86666666666667
1315,4,1090,23,0.0,33.53333333333333
1316,4,1100,46,0.0,33.6
1317,4,1110,27,0.0,33.53333333333333
1318,4,1120,23,0.0,33.53333333333333
1319,4,1130,35,0.0,33.666666666666664
1320,4,1140,28,0.0,33.06666666666667
1321,4,1150,33,0.0,33.333333333333336
1322,4,1160,22,0.0,32.666666666666664
1323,4,1170,201,0.0,44.13333333333333
1324,4,1180,29,0.0,44.13333333333333
1325,4,1190,24,0.0,41.333333333333336
1326,4,1200,24,0.0,41.13333333333333
1327,4,1210,28,0.0,41.06666666666667
1328,4,1220,23,0.0,40.733333333333334
1329,4,1230,29,0.0,39.666666666666664
1330,4,1240,36,0.0,40.53333333333333
1331,4,1250,25,0.0,39.13333333333333
1332,4,1260,30,0.0,39.333333333333336
1333,4,1270,41,0.0,40.53333333333333
1334,4,1280,201,0.0,51.6
1335,4,1290,25,0.0,51.4
1336,4,1300,23,0.0,50.733333333333334
1337,4,1310,201,0.0,62.666666666666664
1338,4,1320,30,0.0,51.266666666666666
1339,4,1330,26,0.0,51.06666666666667
1340,4,1340,26,0.0,51.2
1341,4,1350,22,0.0,51.06666666666667
1342,4,1360,24,0.0,50.8
1343,4,1370,24,0.0,50.86666666666667
1344,4,1380,30,0.0,50.93333333333333
1345,4,1390,24,0.0,50.13333333333333
1346,4,1400,32,0.0,50.6
1347,4,1410,23,0.0,50.13333333333333
1348,4,1420,25,0.0,49.06666666666667
1349,4,1430,201,0.0,49.06666666666667
1350,4,1440,22,0.0,48.86666666666667
1351,4,1450,92,0.0,53.46666666666667
1352,4,1460,201,0.0,53.46666666666667
1353,4,1470,25,0.0,53.13333333333333
1354,4,1480,27,0.0,53.2
1355,4,1490,41,0.0,54.2
1356,4,1500,21,0.0,54.13333333333333
1357,4,1510,23,0.0,54.06666666666667
1358,4,1520,201,0.0,65.86666666666666
1359,4,1530,26,0.0,65.6
1360,4,1540,79,0.0,69.26666666666667
1361,4,1550,27,0.0,68.93333333333334
1362,4,1560,25,0.0,69.06666666666666
1363,4,1570,25,0.0,69.06666666666666
1364,4,1580,24,0.0,57.266666666666666
1365,4,1590,22,0.0,57.266666666666666
1366,4,1600,26,0.0,52.86666666666667
1367,4,1610,95,0.0,45.8
1368,4,1620,48,0.0,47.333333333333336
1369,4,1630,24,0.0,47.13333333333333
1370,4,1640,26,0.0,46.13333333333333
1371,4,1650,29,0.0,46.666666666666664
1372,4,1660,22,0.0,46.6
1373,4,1670,25,0.0,34.86666666666667
1374,4,1680,25,0.0,34.8
1375,4,1690,23,0.0,31.066666666666666
1376,4,1700,24,0.0,30.866666666666667
1377,4,1710,22,0.0,30.666666666666668
1378,4,1720,24,0.0,30.6
1379,4,1730,26,0.0,30.733333333333334
1380,4,1740,23,0.0,30.8
1381,4,1750,118,0.0,36.93333333333333
1382,4,1760,201,0.0,44.0
1383,4,1770,26,0.0,42.53333333333333
1384,4,1780,22,0.0,42.4
1385,4,1790,24,0.0,42.266666666666666
1386,4,1800,201,0.0,53.733333333333334
1387,4,1810,23,0.0,53.8
1388,4,1820,22,0.0,53.6
1389,4,1830,23,0.0,53.46666666666667
1390,4,1840,28,0.0,53.8
1391,4,1850,201,0.0,65.6
1392,4,1860,27,0.0,65.93333333333334
1393,4,1870,25,0.0,66.0
1394,4,1880,27,0.0,66.06666666666666
1395,4,1890,21,0.0,65.93333333333334
1396,4,1900,23,0.0,59.6
1397,4,1910,68,0.0,50.733333333333334
1398,4,1920,23,0.0,50.53333333333333
1399,4,1930,25,0.0,50.733333333333334
1400,4,1940,22,0.0,50.6
1401,4,1950,201,0.0,50.6
1402,4,1960,22,0.0,50.53333333333333
1403,4,1970,25,0.0,50.733333333333334
1404,4,1980,22,0.0,50.666666666666664
1405,4,1990,23,0.0,50.333333333333336
1406,4,2000,41,0.0,39.666666666666664
1407,2,0,201,0.0,201.0
1408,2,10,201,0.0,201.0
1409,2,20,201,0.0,201.0
1410,2,30,201,0.0,201.0
1411,2,40,201,0.0,201.0
1412,2,50,201,0.0,201.0
1413,2,60,201,0.0,201.0
1414,2,70,201,0.0,201.0
1415,2,80,201,0.0,201.0
1416,2,90,201,0.0,201.0
1417,2,100,201,0.0,201.0
1418,2,110,201,0.0,201.0
1419,2,120,201,0.0,201.0
1420,2,130,201,0.0,201.0
1421,2,140,201,0.0,201.0
1422,2,150,201,0.0,201.0
1423,2,160,201,0.0,201.0
1424,2,170,201,0.0,201.0
1425,2,180,201,0.0,201.0
1426,2,190,201,0.0,201.0
1427,2,200,201,0.0,201.0
1428,2,210,201,0.0,201.0
1429,2,220,201,0.0,201.0
1430,2,230,201,0.0,201.0
1431,2,240,201,0.0,201.0
1432,2,250,201,0.0,201.0
1433,2,260,201,0.0,201.0
1434,2,270,201,0.0,201.0
1435,2,280,201,0.0,201.0
1436,2,290,201,0.0,201.0
1437,2,300,201,0.0,201.0
