,Rank,Episode,ep_len,Alpha,rolling mean
0,3,0,38,0.05,38.0
1,9,0,58,0.05,58.0
2,7,0,110,0.05,110.0
3,5,0,116,0.05,116.0
4,6,0,201,0.0,201.0
5,8,0,201,0.0,201.0
6,0,0,201,0.0,201.0
7,1,0,201,0.05,201.0
8,2,0,201,0.0,201.0
9,4,0,201,0.0,201.0
